transaction_id,transaction_date,store_id,store_name,store_city,store_region,customer_id,first_name,email,customer_phone,loyalty_status,customer_since,product_id,product_name,product_category,unit_price,quantity,promotion_id,promotion_name,discount_percentage,total_price,discount_amount,final_amount,month,day_of_week,customer_tenure_days
T5463,2023-10-16 17:07:45,S11,HCL Mart Guwahati,Guwahati,East,C115,Ravi,ravi51@gmail.com,9047182706,Silver,2021-05-23,P446,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,10,0,876
T3615,2023-07-10 23:12:27,S19,HCL Mart Bhubaneswar,Bhubaneswar,East,C176,Vikram,vikram51@gmail.com,9277855416,Silver,2021-08-10,P362,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,7,0,699
T4226,2024-04-04 03:57:43,S12,HCL Mart Mumbai,Mumbai,North,C012,Sita,sita28@gmail.com,8070055604,Gold,2023-07-18,P419,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,4,3,261
T4492,2024-01-16 23:40:54,S06,HCL Mart Bhubaneswar,Bhubaneswar,East,C186,Sara,sara40@gmail.com,9273396374,Platinum,2022-06-21,P135,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,1,1,574
T4164,2024-05-18 20:45:34,S14,HCL Mart Lucknow,Lucknow,North,C044,Aman,aman82@gmail.com,8173698864,Bronze,2021-10-24,P299,Cooking Oil 1L,Grocery,180,2,PR15,Anniversary Discount,22,360,79.2,280.8,5,5,937
T6097,2023-10-02 15:47:16,S03,HCL Mart Delhi,Delhi,North,C092,Anil,anil48@gmail.com,9252562387,Gold,2023-07-31,P233,Cushion Cover,Home Decor,299,5,PR13,End of Season Sale,40,1495,598.0,897.0,10,0,63
T1599,2024-04-14 19:44:00,S07,HCL Mart Lucknow,Lucknow,North,C068,Priya,priya30@gmail.com,8480095878,Gold,2021-10-14,P419,Sugar 1kg,Grocery,50,1,,,0,50,0.0,50.0,4,6,913
T1076,2024-09-29 11:52:00,S05,HCL Mart Lucknow,Lucknow,North,C038,Aman,aman87@gmail.com,7253638532,Silver,2024-04-05,P100,Cooking Oil 1L,Grocery,180,5,,,0,900,0.0,900.0,9,6,177
T2340,2024-07-09 06:54:50,S08,HCL Mart Guwahati,Guwahati,East,C147,John,john65@gmail.com,9926314716,Gold,2021-02-24,P138,Socks Pack,Apparel,399,3,,,0,1197,0.0,1197.0,7,1,1231
T2417,2023-03-02 14:25:39,S18,HCL Mart Bhubaneswar,Bhubaneswar,East,C163,Priya,priya20@gmail.com,9096398272,Gold,2022-06-01,P241,USB-C Cable,Electronics,500,1,,,0,500,0.0,500.0,3,3,274
T3821,2023-09-16 07:57:41,S07,HCL Mart Lucknow,Lucknow,North,C023,Anil,anil18@gmail.com,8787163336,Bronze,2020-12-23,P146,Rice Bag 5kg,Grocery,450,1,PR06,Back to School,10,450,45.0,405.0,9,5,997
T3843,2023-01-06 16:25:34,S10,HCL Mart Chandigarh,Chandigarh,North,C032,Sita,sita45@gmail.com,8713336884,Silver,2022-07-26,P390,Wireless Mouse,Electronics,1200,2,,,0,2400,0.0,2400.0,1,4,164
T5101,2024-04-21 20:47:38,S19,HCL Mart Bhubaneswar,Bhubaneswar,East,C078,John,john18@gmail.com,7374317949,Gold,2022-11-08,P452,Power Bank,Electronics,1500,4,,,0,6000,0.0,6000.0,4,6,530
T6118,2024-01-19 00:00:00,S17,HCL Mart Bangalore,Bangalore,South,C015,John,john46@gmail.com,8183551919,Platinum,2023-11-26,P176,Hoodie,Apparel,1499,1,PR03,Electronics Bonanza,15,1499,224.85,1274.15,1,4,54
T4972,2024-07-19 00:37:05,S20,HCL Mart Lucknow,Lucknow,North,C114,Sita,sita50@gmail.com,9363776523,Platinum,2022-10-05,P289,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,7,4,653
T7343,2023-10-09 17:21:57,S01,HCL Mart Bhubaneswar,Bhubaneswar,East,C125,Sara,sara84@gmail.com,9551388264,Bronze,2022-03-01,P467,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,10,0,587
T1150,2024-01-17 09:38:00,S12,HCL Mart Hyderabad,Hyderabad,South,C156,Anil,anil38@gmail.com,8551527534,Gold,2023-11-23,P196,Jeans,Apparel,1999,3,PR02,Apparel Fest,20,5997,1199.4,4797.6,1,2,55
T4733,2023-07-17 00:00:00,S08,HCL Mart Mumbai,Mumbai,West,C144,Sara,sara15@gmail.com,7319396944,Platinum,2023-06-15,P451,Cooking Oil 1L,Grocery,180,5,PR03,Electronics Bonanza,15,900,135.0,765.0,7,0,32
T2558,2023-08-02 21:25:17,S04,HCL Mart Chennai,Chennai,South,C080,Aman,aman91@gmail.com,8493832779,Bronze,2022-11-28,P104,USB-C Cable,Electronics,500,4,PR05,Summer Clearance,25,2000,500.0,1500.0,8,2,247
T4880,2023-05-16 00:00:00,S20,HCL Mart Ahmedabad,Ahmedabad,West,C200,Anil,anil82@gmail.com,7915653385,Bronze,2023-05-08,P110,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,5,1,8
T1454,2024-09-16 13:14:00,S12,HCL Mart Lucknow,Lucknow,North,C091,John,john74@gmail.com,9632649523,Silver,2024-03-26,P482,Cooking Oil 1L,Grocery,180,5,,,0,900,0.0,900.0,9,0,174
T7499,2024-08-18 18:13:12,S11,HCL Mart Guwahati,Guwahati,East,C033,Aman,aman93@gmail.com,9587905937,Platinum,2023-04-10,P338,Cushion Cover,Home Decor,299,3,PR05,Summer Clearance,25,897,224.25,672.75,8,6,496
T6991,2024-05-26 03:50:05,S01,HCL Mart Bangalore,Bangalore,South,C061,Anil,anil94@gmail.com,9475835629,Platinum,2022-06-18,P488,Cooking Oil 1L,Grocery,180,1,,,0,180,0.0,180.0,5,6,708
T2962,2024-09-22 01:08:37,S13,HCL Mart Mumbai,Mumbai,West,C052,Priya,priya35@gmail.com,8236807068,Silver,2023-08-01,P344,T-Shirt,Apparel,799,4,PR06,Back to School,10,3196,319.6,2876.4,9,6,418
T3648,2023-03-10 06:15:01,S10,HCL Mart Lucknow,Lucknow,North,C108,John,john64@gmail.com,9492967411,Silver,2022-03-13,P286,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,3,4,362
T1809,2024-07-09 12:27:00,S06,HCL Mart Kolkata,Kolkata,East,C084,Priya,priya99@gmail.com,8594349378,Platinum,2023-09-22,P161,iPhone Charger,Electronics,999,1,PR04,Flash Sale,5,999,49.95,949.05,7,1,291
T4545,2024-12-11 01:56:59,S17,HCL Mart Bhubaneswar,Bhubaneswar,East,C124,Anil,anil47@gmail.com,8921069748,Silver,2024-07-20,P483,Wireless Mouse,Electronics,1200,4,PR03,Electronics Bonanza,15,4800,720.0,4080.0,12,2,144
T6039,2023-11-19 13:33:46,S19,HCL Mart Hyderabad,Hyderabad,South,,John,john41@gmail.com,9039287678,Silver,2021-10-18,P240,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,11,6,762
T7190,2024-11-20 07:18:48,S15,HCL Mart Kolkata,Kolkata,East,C113,Priya,priya96@gmail.com,7285897654,Bronze,2023-09-24,P199,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,11,2,423
DUPLICATE_ID,2023-01-16 11:01:26,S16,HCL Mart Delhi,Delhi,North,C076,Vikram,vikram62@gmail.com,7988775899,Gold,2021-04-02,P491,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,1,0,654
T2120,2024-10-14 09:45:52,S09,HCL Mart Bhubaneswar,Bhubaneswar,East,C105,Sara,sara15@gmail.com,9011696993,Bronze,2021-06-08,P340,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,10,0,1224
T4092,2024-01-15 13:27:54,S14,HCL Mart Lucknow,Lucknow,North,C061,Sita,sita31@gmail.com,9984224288,Gold,2023-07-19,P306,Wireless Mouse,Electronics,1200,5,PR13,End of Season Sale,40,6000,2400.0,3600.0,1,0,180
T1811,2024-05-19 21:34:00,S17,HCL Mart Kolkata,Kolkata,East,C075,Aman,aman90@gmail.com,7978938762,Platinum,2024-01-27,P406,Wall Clock,Home Decor,899,3,,,0,2697,0.0,2697.0,5,6,113
T2130,2024-02-04 07:42:11,S06,HCL Mart Ahmedabad,Ahmedabad,West,C035,Ravi,ravi45@gmail.com,7270670545,Platinum,2022-10-25,P209,Socks Pack,Apparel,399,5,,,0,1995,0.0,1995.0,2,6,467
T1835,2023-06-07 21:43:00,S06,HCL Mart Pune,Pune,West,C005,Aman,aman31@gmail.com,7032381842,Platinum,2020-12-28,P101,Cushion Cover,Home Decor,299,5,,,0,1495,0.0,1495.0,6,2,891
T1731,2024-11-26 15:21:00,S04,HCL Mart Pune,Mumbai,North,C037,John,john38@gmail.com,8038808825,Bronze,2024-07-06,P344,T-Shirt,Apparel,799,2,,,0,1598,0.0,1598.0,11,1,143
T6378,2024-04-16 00:00:00,S04,HCL Mart Chandigarh,Chandigarh,North,C105,Sita,sita70@gmail.com,9474055460,Bronze,2024-01-16,P430,Cushion Cover,Home Decor,299,5,,,0,1495,0.0,1495.0,4,1,91
DUPLICATE_ID,2024-01-15 04:41:03,S12,HCL Mart Hyderabad,Hyderabad,South,C175,Priya,priya23@gmail.com,7244038030,Gold,2022-10-10,P370,Cushion Cover,Home Decor,299,1,,,0,299,0.0,299.0,1,0,462
T5727,2024-10-26 14:49:21,S20,HCL Mart Bhubaneswar,Bhubaneswar,East,C194,Aman,aman32@gmail.com,7877826856,Bronze,2023-02-11,P373,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,10,5,623
T2236,2023-03-28 21:45:24,S15,HCL Mart Pune,Pune,West,C072,Sara,sara33@gmail.com,9903819033,Bronze,2022-06-26,P297,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,3,1,275
T2226,2024-01-05 20:23:23,S18,HCL Mart Bhubaneswar,Bhubaneswar,East,C132,John,john27@gmail.com,8371833981,Gold,2021-06-18,P373,Table Lamp,Home Decor,1200,1,PR07,Black Friday,30,1200,360.0,840.0,1,4,931
T6580,2024-01-02 08:02:25,S12,HCL Mart Guwahati,Guwahati,East,C034,Priya,priya72@gmail.com,9893390676,Gold,2022-03-21,P255,Wireless Mouse,Electronics,1200,1,PR04,Flash Sale,5,1200,60.0,1140.0,1,1,652
T1847,2023-03-27 20:24:00,S17,HCL Mart Guwahati,Guwahati,East,,Aman,aman40@gmail.com,9240045094,Bronze,2022-05-24,P176,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,3,0,307
T6642,2023-01-02 03:45:34,S20,HCL Mart Kolkata,Kolkata,East,C145,Ravi,ravi95@gmail.com,9549728730,Silver,2022-12-20,P144,Jeans,Apparel,1999,4,,,0,7996,0.0,7996.0,1,0,13
T5323,2024-05-20 00:00:00,S09,HCL Mart Hyderabad,Hyderabad,South,C107,Sara,sara59@gmail.com,9518214687,Gold,2023-08-27,P308,Table Lamp,Home Decor,1200,1,PR13,End of Season Sale,40,1200,480.0,720.0,5,0,267
T5508,2024-02-04 02:43:18,S18,HCL Mart Guwahati,Guwahati,East,C021,John,john94@gmail.com,9976323314,Bronze,2022-12-01,P114,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,2,6,430
T5642,2024-10-08 14:57:17,S08,HCL Mart Bhubaneswar,Bhubaneswar,East,C129,Sara,sara43@gmail.com,7543473682,Platinum,2020-10-15,P424,Sugar 1kg,Grocery,50,3,,,0,150,0.0,150.0,10,1,1454
T5900,2024-10-13 19:37:47,S13,HCL Mart Lucknow,Lucknow,North,C033,John,john97@gmail.com,8386443692,Gold,2023-03-28,P329,iPhone Charger,Electronics,999,3,,,0,2997,0.0,2997.0,10,6,565
T3158,2024-04-08 19:50:30,S11,HCL Mart Chandigarh,Chandigarh,North,C114,Anil,anil56@gmail.com,8774197048,Silver,2022-08-25,P422,Cooking Oil 1L,Grocery,180,5,PR11,Holiday Joy,18,900,162.0,738.0,4,0,592
T2028,2023-09-15 23:08:08,S16,HCL Mart Chennai,Chennai,South,C034,John,john20@gmail.com,7310378385,Gold,2023-01-14,P423,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,9,4,244
T4997,2024-07-31 11:31:15,S17,HCL Mart Bangalore,Bangalore,South,C099,Sara,sara10@gmail.com,8156684021,Gold,2022-12-10,P391,Sugar 1kg,Grocery,50,3,,,0,150,0.0,150.0,7,2,599
T3944,2023-09-17 21:23:01,S18,HCL Mart Chennai,Chennai,South,C109,Anil,anil27@gmail.com,8217162806,Gold,2022-11-04,P238,Sugar 1kg,Grocery,50,1,PR10,Member Exclusive,12,50,6.0,44.0,9,6,317
T1350,2024-02-28 18:13:00,S04,HCL Mart Bhubaneswar,Bhubaneswar,East,C082,Vikram,vikram55@gmail.com,9709321004,Platinum,2023-11-08,P115,Socks Pack,Apparel,399,2,PR01,New Year Sale,10,798,79.8,718.2,2,2,112
T1453,2023-05-22 13:33:00,S11,HCL Mart Bangalore,Bangalore,South,C119,Ravi,ravi94@gmail.com,7718356224,Silver,2021-09-17,P301,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,5,0,612
T1663,2024-12-14 18:16:00,S10,HCL Mart Guwahati,Guwahati,East,C158,Sara,sara31@gmail.com,9171645607,Silver,2022-08-10,P293,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,12,5,857
T1173,2023-09-30 16:25:00,S04,HCL Mart Chennai,Chennai,South,C136,Priya,priya46@gmail.com,8315803215,Platinum,2021-12-20,P188,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,9,5,649
T2406,2024-11-21 09:57:30,S14,HCL Mart Mumbai,Mumbai,West,C200,Ravi,ravi75@gmail.com,8768041325,Silver,2022-06-13,P264,Power Bank,Electronics,1500,1,PR14,Mid-Week Treats,8,1500,120.0,1380.0,11,3,892
T2621,2024-02-29 10:58:54,S15,HCL Mart Hyderabad,Hyderabad,South,C199,Priya,priya63@gmail.com,8844110559,Bronze,2022-03-14,P496,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,2,3,717
T5520,2023-09-28 17:37:24,S19,HCL Mart Bangalore,Bangalore,South,C199,Ravi,ravi63@gmail.com,7509535551,Gold,2021-11-24,P293,iPhone Charger,Electronics,999,2,,,0,1998,0.0,1998.0,9,3,673
T1423,2024-04-12 17:29:00,S16,HCL Mart Bangalore,Bangalore,South,C169,Sita,sita87@gmail.com,8408836025,Platinum,2023-02-22,P104,USB-C Cable,Electronics,500,3,PR01,New Year Sale,10,1500,150.0,1350.0,4,4,415
T3211,2024-12-16 10:56:08,S02,HCL Mart Pune,Pune,West,C074,Aman,aman98@gmail.com,7981242341,Bronze,2023-04-20,P165,Cushion Cover,Home Decor,299,4,PR09,Weekend Blast,5,1196,59.8,1136.2,12,0,606
T7441,2023-08-20 08:17:12,S05,HCL Mart Kolkata,Kolkata,East,,John,john96@gmail.com,8105220576,Platinum,2023-06-10,P445,Power Bank,Electronics,1500,1,,,0,1500,0.0,1500.0,8,6,71
T1882,2024-08-24 10:50:00,S15,HCL Mart Delhi,Delhi,North,C041,Priya,priya79@gmail.com,8521439285,Platinum,2023-07-12,P202,Power Bank,Electronics,1500,2,,,0,3000,0.0,3000.0,8,5,409
T4335,2023-06-11 23:52:20,S09,HCL Mart Lucknow,Lucknow,North,C055,Sara,sara61@gmail.com,9582665988,Gold,2023-02-19,P269,T-Shirt,Apparel,799,3,PR10,Member Exclusive,12,2397,287.64,2109.36,6,6,112
T2254,2024-10-18 23:07:21,S04,HCL Mart Pune,Pune,West,C057,Priya,priya88@gmail.com,9415884336,Silver,2022-10-11,P102,T-Shirt,Apparel,799,2,,,0,1598,0.0,1598.0,10,4,738
T6016,2024-11-15 23:20:14,S19,HCL Mart Delhi,Delhi,North,C105,Sita,sita70@gmail.com,9474055460,Bronze,2024-01-16,P213,Cushion Cover,Home Decor,299,4,PR13,End of Season Sale,40,1196,478.4,717.6,11,4,304
,2024-02-04 07:42:11,S06,HCL Mart Ahmedabad,Ahmedabad,West,C035,Ravi,ravi45@gmail.com,7270670545,Platinum,2022-10-25,P209,Socks Pack,Apparel,399,5,,,0,1995,0.0,1995.0,2,6,467
T5324,2023-04-03 19:01:41,S10,HCL Mart Mumbai,Mumbai,West,C168,Vikram,vikram97@gmail.com,8977670368,Gold,2021-04-08,P202,Sugar 1kg,Grocery,50,5,,,0,250,0.0,250.0,4,0,725
T5087,2024-08-26 10:18:10,S04,HCL Mart Guwahati,Guwahati,East,C033,Vikram,vikram79@gmail.com,9112882846,Platinum,2023-06-27,P319,USB-C Cable,Electronics,500,2,PR12,Spring Collection Launch,7,1000,70.0,930.0,8,0,426
T5411,2023-05-09 04:35:01,S12,HCL Mart Guwahati,Guwahati,East,C068,Ravi,ravi62@gmail.com,8352219421,Platinum,2022-06-22,P392,Atta 5kg,Grocery,350,2,,,0,1075,0.0,700.0,5,1,321
T5529,2024-12-11 20:14:36,S03,HCL Mart Chennai,Chennai,South,C113,Ravi,ravi89@gmail.com,9315964153,Gold,2023-10-28,P164,Cooking Oil 1L,Grocery,180,4,PR01,New Year Sale,10,720,72.0,648.0,12,2,410
T1103,2024-01-14 16:41:00,S16,HCL Mart Bangalore,Bangalore,South,C182,Priya,priya71@gmail.com,8478676345,Gold,2022-11-04,P466,Cushion Cover,Home Decor,299,1,,,0,299,0.0,299.0,1,6,436
T3345,2023-12-19 20:46:46,S19,HCL Mart Bangalore,Bangalore,South,C091,Anil,anil65@gmail.com,8385948380,Gold,2023-05-03,P445,Cooking Oil 1L,Grocery,180,3,PR04,Flash Sale,5,540,27.0,513.0,12,1,230
T5273,2024-09-05 21:12:27,S13,HCL Mart Chandigarh,Chandigarh,North,C112,Priya,priya44@gmail.com,8752394263,Bronze,2023-03-08,P364,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,9,3,547
T2898,2023-10-16 23:44:31,S01,HCL Mart Lucknow,Lucknow,North,C105,Sita,sita85_at_gmail.com,8802268368,Platinum,2021-01-20,P331,T-Shirt,Apparel,799,3,PR08,Diwali Special,15,2397,359.55,2037.45,10,0,999
T4470,2024-10-28 09:35:26,S14,HCL Mart Chandigarh,Chandigarh,North,C189,Ravi,ravi54@gmail.com,7022032969,Silver,2021-10-24,P330,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,10,0,1100
T6439,2024-07-14 15:17:59,S13,HCL Mart Pune,Pune,West,C081,Ravi,ravi22@gmail.com,8027094019,Gold,2022-05-25,P102,Jeans,Apparel,1999,2,PR05,Summer Clearance,25,3998,999.5,2998.5,7,6,781
T2581,2024-06-24 13:37:40,S11,HCL Mart Ahmedabad,Ahmedabad,West,C144,Priya,priya49@gmail.com,8509696307,Bronze,2021-07-01,P265,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,6,0,1089
T4541,2024-08-17 17:12:01,S01,HCL Mart Kolkata,Kolkata,East,C048,John,john64@gmail.com,8573546962,Gold,2022-11-04,P362,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,8,5,652
T4438,2023-02-04 01:34:55,S15,HCL Mart Mumbai,Mumbai,West,C017,Sara,sara71@gmail.com,7715687690,Gold,2022-07-10,P254,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,2,5,209
T6282,2024-11-07 21:01:54,S13,HCL Mart Bangalore,Bangalore,South,C200,John,john73@gmail.com,7084179362,Platinum,2022-03-05,P235,Sugar 1kg,Grocery,50,2,PR03,Electronics Bonanza,15,100,15.0,85.0,11,3,978
T5587,2024-02-28 20:57:30,S18,HCL Mart Guwahati,Guwahati,East,C167,Priya,priya27@gmail.com,8103231267,Gold,2021-01-04,P319,Sugar 1kg,Grocery,50,5,PR13,End of Season Sale,40,250,100.0,150.0,2,2,1150
T6158,2024-01-02 15:04:08,S05,HCL Mart Hyderabad,Hyderabad,South,C070,Vikram,vikram36@gmail.com,9415511909,Silver,2022-01-15,P161,Wireless Mouse,Electronics,1200,5,,,0,6000,0.0,6000.0,1,1,717
T1136,2024-05-12 10:51:00,S05,HCL Mart Lucknow,Lucknow,North,C173,Ravi,ravi87@gmail.com,8128557085,Gold,2021-12-11,P110,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,5,6,883
T3035,2023-05-13 06:59:34,S18,HCL Mart Chandigarh,Chandigarh,North,C183,Aman,aman36@gmail.com,9278315345,Silver,2022-11-12,P433,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,5,5,182
T4760,2023-02-04 07:14:36,S14,HCL Mart Kolkata,Kolkata,East,C196,Sita,sita55@gmail.com,9084059926,Gold,2022-10-14,P252,Rice Bag 5kg,Grocery,450,2,,,0,900,0.0,900.0,2,5,113
T4796,2024-06-21 14:45:15,S08,HCL Mart Mumbai,Mumbai,West,C171,Priya,priya47@gmail.com,9669482883,Bronze,2021-04-08,P456,Cushion Cover,Home Decor,299,4,,,0,1196,0.0,1196.0,6,4,1170
T7293,2024-12-21 23:23:43,S19,HCL Mart Bangalore,Bangalore,South,C156,Priya,priya68@gmail.com,7118890175,Silver,2022-05-02,P301,Cooking Oil 1L,Grocery,180,1,PR06,Back to School,10,180,18.0,162.0,12,5,964
T5667,2023-06-02 14:51:01,S09,HCL Mart Lucknow,Lucknow,North,C085,John,john12@gmail.com,9830955217,Silver,2020-08-19,P204,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,6,4,1017
T4661,2023-10-18 07:19:36,S07,HCL Mart Delhi,Delhi,North,C032,Sita,sita45@gmail.com,8713336884,Silver,2022-07-26,P247,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,10,2,449
T3616,2024-02-20 00:00:00,S07,HCL Mart Bhubaneswar,Bhubaneswar,East,C067,Priya,priya25@gmail.com,7627526953,Bronze,2023-05-03,P483,Power Bank,Electronics,1500,5,,,0,7500,0.0,7500.0,2,1,293
T6040,2024-03-20 15:04:52,S06,HCL Mart Lucknow,Lucknow,North,C153,Aman,aman49@gmail.com,9945655070,Platinum,2022-08-13,P393,Cushion Cover,Home Decor,299,3,PR01,New Year Sale,10,897,89.7,807.3,3,2,585
T5113,2023-05-09 18:43:49,S20,HCL Mart Lucknow,Lucknow,North,C002,Ravi,ravi10@gmail.com,9076453847,Silver,2023-02-03,P319,Hoodie,Apparel,1499,4,PR02,Apparel Fest,20,5996,1199.2,4796.8,5,1,95
T6964,2024-10-22 04:45:57,S12,HCL Mart Bangalore,Bangalore,South,C120,John,john93@gmail.com,8588241097,Gold,2022-12-08,P430,Cushion Cover,Home Decor,299,4,,,0,1196,0.0,1196.0,10,1,684
T3095,2024-05-28 16:33:09,S20,HCL Mart Lucknow,Lucknow,North,C047,John,john36@gmail.com,8603556408,Gold,2023-04-17,P206,USB-C Cable,Electronics,500,2,,,0,1000,0.0,1000.0,5,1,407
T3108,2023-06-18 04:53:06,S15,HCL Mart Chennai,Chennai,South,C085,John,john12@gmail.com,9830955217,Silver,2020-08-19,P438,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,6,6,1033
T1808,2024-08-28 18:12:00,S12,HCL Mart Mumbai,Mumbai,West,C193,Vikram,vikram96@gmail.com,8396114071,Silver,2023-09-23,P312,Sugar 1kg,Grocery,50,1,,,0,50,0.0,50.0,8,2,340
T1463,2024-04-13 15:04:00,S01,HCL Mart Kolkata,Kolkata,East,C107,Sara,sara59@gmail.com,9518214687,Gold,2023-08-27,P435,Power Bank,Electronics,1500,4,PR01,New Year Sale,10,6000,600.0,5400.0,4,5,230
T1880,2023-08-15 12:35:00,S03,HCL Mart Chennai,Chennai,South,C100,Sita,sita29@gmail.com,8922436442,Bronze,2023-01-05,P285,T-Shirt,Apparel,799,3,,,0,2397,0.0,2397.0,8,1,222
T4210,2025-05-03 00:00:00,S14,HCL Mart Pune,Pune,West,C124,Anil,anil47@gmail.com,8921069748,Silver,2024-07-20,P206,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,5,5,287
T5386,2023-08-04 10:52:31,S09,HCL Mart Lucknow,Lucknow,North,C182,John,john24@gmail.com,7698883776,Silver,2021-05-18,P164,Cushion Cover,Home Decor,299,2,PR13,End of Season Sale,40,598,239.2,358.8,8,4,808
T7218,2024-03-28 09:07:25,S14,HCL Mart Kolkata,Kolkata,East,C187,Sita,sita47@gmail.com,9854143854,Bronze,2023-07-01,P250,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,3,3,271
T5523,2023-10-03 18:09:36,S05,HCL Mart Mumbai,Mumbai,West,C065,Vikram,vikram80@gmail.com,9838701779,Platinum,2022-08-09,P343,Atta 5kg,Grocery,350,2,,,0,700,0.0,700.0,10,1,420
T6577,2024-11-16 18:17:30,S02,HCL Mart Guwahati,Guwahati,East,C174,Sita,sita20@gmail.com,8748180627,Silver,2023-02-02,P457,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,11,5,653
T1800,2023-02-05 13:28:00,S01,HCL Mart Mumbai,Mumbai,West,C155,Ravi,ravi30@gmail.com,9138101547,Bronze,2021-06-04,P438,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,2,6,611
T1355,2023-01-06 10:34:00,S03,HCL Mart Lucknow,Lucknow,North,C048,Aman,aman89@gmail.com,9943213301,Bronze,2021-02-11,P297,Rice Bag 5kg,Grocery,450,1,,,0,450,0.0,450.0,1,4,694
T3678,2023-04-08 13:15:59,S02,HCL Mart Bangalore,Bangalore,South,C195,Sara,sara55@gmail.com,9351306552,Gold,2022-10-31,P244,USB-C Cable,Electronics,500,5,PR03,Electronics Bonanza,15,2500,375.0,2125.0,4,5,159
T2074,2024-11-06 17:40:09,S04,HCL Mart Chennai,Chennai,South,C005,Aman,aman31@gmail.com,7032381842,Platinum,2020-12-28,P467,Wireless Mouse,Electronics,1200,4,PR07,Black Friday,30,4800,1440.0,3360.0,11,2,1409
T3578,2024-09-20 00:00:00,S11,HCL Mart Chennai,Chennai,South,C141,Vikram,vikram64@gmail.com,8198198174,Gold,2023-12-16,P480,Jeans,Apparel,1999,2,,,0,3998,0.0,3998.0,9,4,279
T3113,2024-06-02 13:11:26,S13,HCL Mart Delhi,Delhi,North,C058,Sita,sita84@gmail.com,8450117360,Bronze,2021-10-25,P139,Socks Pack,Apparel,399,1,,,0,399,0.0,399.0,6,6,951
T1145,2024-07-02 09:43:00,S17,HCL Mart Delhi,Delhi,North,C107,Priya,priya39@gmail.com,7520977516,Silver,2024-02-13,P248,Wireless Mouse,Electronics,1200,5,,,0,6000,0.0,6000.0,7,1,140
T1381,2024-03-03 16:22:00,S09,HCL Mart Lucknow,Lucknow,North,C136,John,john76@gmail.com,8541666357,Gold,2022-04-28,P188,Hoodie,Apparel,1499,1,,,0,1499,0.0,1499.0,3,6,675
T2341,2024-02-15 12:52:12,S14,HCL Mart Bhubaneswar,Bhubaneswar,East,C104,Vikram,vikram11@gmail.com,7393164639,Silver,2022-07-18,P267,Cushion Cover,Home Decor,299,2,,,0,598,0.0,598.0,2,3,577
T4389,2024-07-14 18:29:12,S14,HCL Mart Bhubaneswar,Bhubaneswar,East,C092,Sara,sara87@gmail.com,7246918563,Gold,2024-02-25,P455,Table Lamp,Home Decor,1200,5,,,0,6000,0.0,6000.0,7,6,140
T5327,2024-02-11 23:25:00,S02,HCL Mart Pune,Pune,West,C182,Vikram,vikram63@gmail.com,9995137810,Bronze,2023-10-09,P296,Jeans,Apparel,1999,2,PR03,Electronics Bonanza,15,3998,599.7,3398.3,2,6,125
T1122,2024-01-01 12:47:00,S19,HCL Mart Guwahati,Guwahati,East,C072,Sara,sara33@gmail.com,9903819033,Bronze,2022-06-26,P341,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,1,0,554
